*** PARAMETERS ***					distType	Distance Measure
dataSize:	32768				1	Cosine Measure
numClusters:	2				2	Euclidean distance
distType:	1					
dimension:	4					

*** Data ***						
0	-2.73053089	-0.984195494	-1.39123781	0.070633194		
0	0.17738693	-0.493083943	-0.883797885	0.527072733		
0	-1.156707062	0.035077304	-0.215847959	-0.39550981		
0	0.457125478	-0.169393672	1.015598662	-0.838867265		
0	1.741168565	0.456493265	0.682626888	-0.625315639		
0	-1.154585526	-0.916417334	-1.52219718	0.686088058		
0	-0.864951829	0.259367406	-1.384873211	0.158348866		
0	-0.501033321	-0.462282479	1.290834268	0.517234366		
0	-0.128049747	0.829479775	0.005685638	0.11339567		
1	1.142077554	-2.593885213	1.14258385	2.36533155
0	-0.383024852	-0.223324287	1.338900862	-0.732353414
0	0.921062892	0.850769539	-0.435523707	-0.692774667
0	-0.085118297	-0.03197305	-1.742116722	0.694183517
0	0.241376516	0.800454303	-0.085545673	0.323863384
0	-0.003167795	0.012165327	0.752029158	-0.219063761
1	1.090602607	-2.610292614	1.061467914	2.500310805
0	0.850295436	-0.146325408	-1.240800479	-0.382341679
0	0.282906029	-0.38569094	-0.485684932	-0.632003929
0	-1.954573129	-0.921820927	0.702624968	0.051018503
0	1.113172167	0.300716062	0.34893288	0.148157738
0	0.089936677	-0.8703255	0.474443884	-0.479556681
0	-1.001842532	-0.45936829	1.238333331	-0.510947849
0	0.123387592	-0.82300493	1.354869119	-1.398297525
0	0.348887684	-0.037870651	0.388491871	-0.488861293
0	1.187569849	0.889149483	-1.637816213	0.200685217
0	-0.981009255	-0.516491956	-0.082220061	-0.922723456
0	-0.036645066	-0.417189508	-1.188952614	0.23491794
0	0.868136943	0.816273362	-2.146512994	1.154275425
0	1.003829227	0.581272828	0.067666884	-0.760692828
0	-1.569306829	0.401488105	-0.180210232	0.005814838
0	0.369870197	0.652965242	-1.534499318	1.140846148
0	-1.278130247	-0.443201432	-0.791922072	0.33936519
0	-0.480008326	0.296856308	-0.310905595	-0.95120837
1	-0.970886055	2.599532933	1.142223822	2.356339725
0	0.164986579	0.011103684	1.040075174	-0.902292251
0	0.658541724	0.8799267	1.562092001	-1.314715325
0	1.311333653	-0.121770258	-2.713246687	0.141235222
0	2.254706189	1.21536614	0.569673977	-0.223688508
0	-0.234736827	0.043923569	0.549130156	-0.112825656
0	-0.162849067	-0.983491322	-0.959816344	0.501226446
0	-0.48654624	-0.170575687	-0.469290381	-0.404037573
1	1.208131999	-2.566811545	1.185094587	2.436509067
0	0.775119228	-0.484782356	1.182970508	-1.167049112
0	0.581138992	0.475420847	-0.956959766	-0.475795622
0	-0.419376046	-0.402659234	-1.227798321	-0.181891036
0	0.620521858	0.8540865	-0.396347929	-0.343139793
1	-1.1623421	2.489662094	1.08017521	2.472397253
0	0.12656581	0.704259409	-0.611536429	-0.087554631
0	-0.670379194	0.391991057	-0.893078149	0.491603158
0	-0.198273457	-0.884859341	-0.60720965	-0.118440296
0	1.178127895	1.13106867	0.268808548	-0.677166416
0	0.10337472	-0.481244076	-2.349638139	0.874512271
0	-0.033278006	0.148730912	0.353850338	0.025681596
0	-1.432354643	-1.100642355	-0.278778964	-0.323073626
0	-0.314954556	-0.44347339	0.545032577	-0.1865343
0	0.05107273	-0.171064057	-1.342671388	-0.004800731
0	0.010091774	-0.306635221	-1.451316787	-0.230104198
0	-0.134528815	0.098769835	-1.494443707	0.442552525
0	-0.85478937	0.473484101	0.549579548	-0.873833556
1	1.202993225	-2.642800642	1.165480453	2.506705149
0	1.922502402	0.925681619	-0.191156289	-0.171372949
0	-0.301882466	0.184254856	1.213363824	-0.294985262
0	-0.553798989	0.207774527	-0.387585327	-0.527090262
0	-0.009358755	-0.41548703	-0.166427408	-0.398888694
0	-0.874709322	-0.887314892	1.138261359	-1.138562181
0	-0.075223015	0.033697006	-0.624609964	0.523088969
0	0.754756752	-0.00147741	0.533846022	-0.757945123
0	-0.539702444	-0.508589464	1.031313781	-0.624968055
0	0.937717124	0.12142206	0.841627214	-0.668831084
0	-0.215200501	-0.080749275	-1.208872346	0.158650885
0	-0.371776204	0.026382042	-1.501018141	0.127669396
0	-0.207025037	-0.428790089	-0.530095419	-0.542015704
1	-1.261169059	2.509141599	1.107437516	2.392459901
0	0.784505279	1.175697328	-0.016872557	-0.042635166
0	-1.058452267	-0.477597736	0.088607615	0.071741404
0	-0.151194883	0.167402722	0.629734943	0.204047873
0	-1.113201767	-0.935186256	-0.130489848	0.491030904
0	0.197887737	0.566724326	-1.428690081	-0.751509454
0	-1.568997929	-0.007853278	-0.995338587	-0.54913026
0	3.611316064	1.568788153	1.622434625	-0.908174313
0	0.76754681	0.31636983	-0.827178468	-0.048094232
0	-0.411028625	0.318868859	0.116880897	-0.412186326
0	-0.724028781	-0.824118278	-1.165582766	-0.151552648
0	-1.082657546	0.01366112	-0.177446006	-0.988065979
0	-1.189042543	-0.036173421	1.465343056	-1.421896179
0	1.853876093	0.822953241	-0.69730501	-0.456340034
0	0.403374313	-0.297334488	1.410566223	-1.37737562
0	-1.099418277	-0.349062735	-1.601231744	0.509427852
0	-1.001975644	-0.532943905	0.559458689	-0.082564927
0	0.967385889	0.089066361	-0.56324412	0.073867557
0	0.575692914	-0.296231254	-1.175772214	-0.127845235
0	-0.491858698	0.2747375	-0.911503249	0.036560534
0	0.02237277	-0.137379637	0.559333326	-0.243017546
0	-1.169171912	-0.386474343	-1.299001068	-0.123197308
0	1.507447089	0.283851499	-1.703946387	0.296700651
0	1.977130444	0.658864244	-2.233129402	-0.029214926
0	0.49828743	0.552164367	-1.857269579	1.270662381
0	1.046422741	0.541363595	-0.300475788	-0.275113482
0	-1.640064471	-0.561742975	-0.305949967	-0.574614326
0	-0.383044512	-0.012114924	-0.062092937	-1.182581877
0	-0.32556468	0.140732838	0.092217457	0.468218487
0	1.3298684	0.814134342	-1.027415333	0.296355837
0	-0.458289453	-1.035186669	-1.213204908	0.337431612
0	1.117879832	0.882442846	0.526787077	-0.493904415
0	0.153690092	0.377438743	1.19491166	-0.539599241
0	-0.257353103	-0.584430364	-1.202600501	0.541700626
0	1.429825873	0.433051307	-1.27405227	-0.254836598
0	-0.344558259	0.904612759	-0.298258296	0.066613464
0	-1.176906606	-0.261614192	-0.024848282	-0.640602293
0	0.279425684	0.416826576	-0.405946528	0.19575563
0	-0.322756995	-0.215396	0.171235541	-0.272093023
0	1.156361218	-0.173844324	-2.652777648	0.632301218
0	-0.935640963	0.083043527	-0.720369146	-0.414356854
0	-0.779252772	0.817215571	1.730026266	-1.268669619
0	1.635966213	1.033865698	1.140685955	-1.765162855
0	-0.98611938	0.803686458	-0.595424256	0.660357636
0	1.570012621	0.495687113	-0.536066111	-0.467032843
0	1.142072545	0.483519581	-0.257518977	-0.959300386
0	0.870343009	0.097210376	1.42394777	-0.567724458
0	-0.023974557	0.705426185	1.764000695	-1.031488638
1	-1.052109756	2.564328102	1.189846197	2.392732712
0	-1.177378705	-0.30578404	0.302600561	-0.381392557
0	0.386916873	0.032835111	-1.076860445	0.109950506
0	-1.999676701	-1.215024642	-0.284824256	-0.314099293
0	0.172167836	0.141940808	0.560601385	-0.528557672
0	-1.043903537	0.146207721	0.980805673	-1.668794573
0	0.465712145	-0.022415103	-1.072950426	-0.456724709
1	-1.090848317	2.63421588	1.117211306	2.409062411
0	2.451674606	0.125885415	0.126137747	0.480863298
0	0.233736577	-0.397335807	-1.298030299	0.052943242
0	0.691361486	1.0469789	0.909278046	-0.67452409
0	-0.404003301	0.456083308	1.306810019	-0.512922539
0	0.293296457	-0.962812391	1.549752841	-1.191525931
0	-0.010427599	-0.317877367	-0.417949155	-1.427708314
0	-1.310384244	-0.222229362	-0.797220476	-0.448452236
0	-0.215602117	0.417478772	1.360670873	0.29812479
0	0.751503245	-0.63875534	0.138106963	-0.129829844
0	0.796535905	0.434850383	0.164774871	0.413736163
0	0.862256519	0.853497447	-1.464230014	0.837362821
1	-1.094427383	2.606298074	1.158003906	2.47465916
0	0.659548728	0.322591899	1.615090727	-0.411620637
0	0.087628195	-0.87659627	-0.078782418	0.18300507
0	-1.579684077	-0.696002736	-1.137827933	-0.162288929
0	-0.114196797	0.332981969	-1.206063177	1.071532296
0	0.045922751	-0.654123965	0.615419365	-1.273199531
0	1.268061439	0.114203259	-1.251607453	0.251569018
0	-1.068615769	-1.354117528	-0.489335654	0.142334918
0	0.061557938	-0.383190354	0.799941531	-1.56964109
0	0.646620196	-0.453392844	0.917474707	-0.404743694
0	0.572637228	0.878449103	0.931077449	-0.331810912
0	-0.973319928	-1.008678591	0.546169102	-0.372451218
0	0.800050421	0.832658312	-1.076977172	0.275035252
0	0.82937652	0.251479068	0.577074375	-0.721988224
0	-0.776826773	0.09182941	-1.548290775	0.082055996
0	0.661333121	0.703629066	1.073631931	-1.145748137
0	0.042429936	0.765145419	-0.319241491	-0.441293982
0	-0.289689107	-0.15190174	0.755834501	-0.071798841
0	-2.078148595	-0.252735269	-0.51216911	0.723488314
0	0.90401733	-0.100472869	0.655108323	-1.085149531
0	0.452942276	0.089981604	-0.645369501	0.67176881
0	0.527026521	-0.961553064	0.483650045	0.442471548
0	0.689343605	0.686568043	0.972708194	-1.21088852
0	1.974924414	0.025475909	-0.032372312	-0.702191429
1	1.279078362	-2.582262205	1.019338124	2.554147127
1	-1.099310402	2.617787072	1.097815254	2.503049662
0	-0.848137287	-0.213118987	-0.497524953	0.074982336
0	0.182990861	0.426425962	0.434322581	-0.766015473
0	0.693967625	-0.748650877	-1.043035987	-0.446060053
0	-0.636663514	-0.523017416	0.923145832	-0.26805136
0	-0.403026091	0.919898532	1.175565637	-0.925741749
0	0.711454818	0.491826047	2.366992952	-0.553450249
0	0.64182834	0.535561302	-1.325562203	-0.344778714
0	0.495217261	-0.58343834	-3.220772472	0.851515158
0	0.033395304	-0.450497978	0.269935108	-0.693183014
0	1.379132505	1.057316013	0.949537267	-0.65986225
0	0.793609249	-0.776973224	-1.701944469	-0.671936329
0	-0.208996781	-0.063261332	-0.358084845	-0.099566518
0	-0.508273691	-0.873609924	0.174107381	-0.487952637
0	-1.450702966	-0.958600088	1.159454872	-0.53777232
0	0.020979604	-0.174088621	1.16602884	0.113808703
